"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"205095_s_at",-1.0224245998723,3.92843239760866,-4.99133180132445,1.49812132833929e-06,1.55014730558196e-05,4.74718706951543
"1556355_x_at",1.1026164954799,5.31630260605114,4.99122153469324,1.49886543596357e-06,1.55062379775417e-05,4.74671249153671
"231856_at",-1.00621663781715,6.73251878075281,-4.99088928433363,1.50110971530887e-06,1.55265179123179e-05,4.74528256158889
"239469_at",1.06097089158744,5.06145288535235,4.9861736595644,1.53331636239504e-06,1.58207344997073e-05,4.7249951434924
"207035_at",-1.16532127967336,6.84845051844527,-4.98551170917832,1.5378906409871e-06,1.5864937886032e-05,4.72214845119666
"1561642_at",1.02727178694058,8.8742794295126,4.98546136455697,1.53823907876682e-06,1.58655388854133e-05,4.72193195747319
"210948_s_at",1.21631218544244,3.69367975685966,4.98513307731946,1.54051305047163e-06,1.58830003836577e-05,4.72052028456417
"216813_at",1.00354350499961,5.19010483972258,4.98069277520202,1.57159218046243e-06,1.61607678139521e-05,4.70143320403929
"201644_at",-1.09247294142701,6.23238826212017,-4.97864969556375,1.58609583968866e-06,1.6279292291154e-05,4.69265503456911
"223650_s_at",-1.10050744340316,5.59397369380269,-4.97783123058587,1.59194240455549e-06,1.63331677555022e-05,4.68913921362233
"206852_at",1.23470918124733,4.19484192961534,4.97398485856675,1.61969940042526e-06,1.65930419183532e-05,4.67262234061421
"201251_at",-1.06797564372646,7.47996288905645,-4.97209593100408,1.63350196466644e-06,1.67125224397713e-05,4.66451446358969
"202779_s_at",-1.05655131872743,5.06669636765394,-4.96794586368512,1.66422867245516e-06,1.69855707796315e-05,4.64670903965728
"1568943_at",1.07480898799817,4.62715783208934,4.96702149347212,1.67114855934152e-06,1.70530137144453e-05,4.6427446219692
"220030_at",-1.11653439412735,7.65962677676102,-4.96165972893773,1.71184071299636e-06,1.7428108016218e-05,4.61975995668949
"1556964_s_at",1.11337945638318,5.63600547933402,4.96165935657421,1.71184357207296e-06,1.7428108016218e-05,4.61975836108865
"1564264_at",1.11898801152048,4.9150071553245,4.96055678451823,1.72032966275544e-06,1.75058671712551e-05,4.61503415928838
"1558088_a_at",1.11459443815374,3.79335897196255,4.95976294799803,1.72646477253166e-06,1.75617602675662e-05,4.61163328024093
"204143_s_at",-1.05812645795584,5.6049975248533,-4.95396483145861,1.77192293357676e-06,1.79881974013231e-05,4.58680574296847
"228243_at",1.04311854301957,5.39875524741043,4.95370431187998,1.77399245930729e-06,1.80016773779929e-05,4.58569070218128
"208190_s_at",1.13479934128237,4.26442566968475,4.95355043611815,1.77521592436887e-06,1.80107497986395e-05,4.5850321242597
"229611_at",-1.17284272660876,5.61135641834441,-4.95236063267296,1.78470370141835e-06,1.80969352513072e-05,4.57994035633379
"233251_at",-1.32709634951441,5.60747613573011,-4.94963516829517,1.80662287178298e-06,1.82920565768026e-05,4.56828013293095
"213889_at",-1.03221057208784,6.22402787876281,-4.94888701352416,1.81268531589219e-06,1.83432481300029e-05,4.56508016917722
"1556941_a_at",-1.069348397941,5.79315722308543,-4.9438586909533,1.85394555887344e-06,1.87053835451939e-05,4.54358261365854
"1557522_x_at",1.08628153683833,4.9877557218169,4.94378316232789,1.85457220193096e-06,1.87082537159733e-05,4.54325982995783
"203510_at",-1.2550603854097,8.08479184743877,-4.94326333702634,1.85889064215864e-06,1.87448996422028e-05,4.54103837217862
"217617_at",1.07467630696695,7.21565731720327,4.94316473480753,1.85971087766886e-06,1.87462559433158e-05,4.54061701808409
"1569539_at",1.00317723572683,4.71953140932278,4.94188585795468,1.87038122170117e-06,1.88468657015318e-05,4.53515259349088
"212414_s_at",1.04115983545288,5.51503823092504,4.9396983215956,1.88877072552522e-06,1.90181472224846e-05,4.52580804856242
"244625_at",1.01493587117878,7.45232775692763,4.93740992285782,1.90819567477431e-06,1.91925310004204e-05,4.51603592862862
"243662_at",1.08824428314216,5.67233938759982,4.93702565367485,1.91147645587757e-06,1.92149246598834e-05,4.51439531790769
"243481_at",1.04089450180016,5.43592742207758,4.93550543168688,1.92450936514509e-06,1.93281685413865e-05,4.50790576308304
"232471_at",1.00123313858908,6.52473654383248,4.934859714359,1.93007114536278e-06,1.93804664596346e-05,4.50514975999805
"1565834_a_at",1.25155631596002,4.11671049282463,4.93433274598754,1.93462164380011e-06,1.9419026688961e-05,4.5029007905653
"233884_at",1.02985623049161,6.68154539515875,4.93211764999899,1.95386352017866e-06,1.95765610362463e-05,4.49344926157851
"1565614_at",1.0198778441498,5.81465255358147,4.92942329019793,1.97751875573111e-06,1.97878273483261e-05,4.48195701856912
"243298_at",1.07668274396154,6.68937943327312,4.92870121356634,1.98390527193066e-06,1.98444970257609e-05,4.47887793928899
"1552299_at",-1.07492826441032,4.81525071357961,-4.92713930556504,1.99778826642555e-06,1.99651020776488e-05,4.47221879591562
"237554_at",1.1951145826707,5.28592371311041,4.9232363290207,2.03289269234626e-06,2.0289961291353e-05,4.45558543202157
"224563_at",1.21751909540242,5.32002131059695,4.92265541880678,2.03816840260113e-06,2.03389044373456e-05,4.45311059630279
"203946_s_at",-1.08339874104633,6.12487944665846,-4.92102666353047,2.05303128713239e-06,2.04610801356113e-05,4.4461728115962
"204100_at",-1.07792445076491,6.29912812214142,-4.92003738895467,2.06210993372113e-06,2.05328465900934e-05,4.44195976712759
"1559593_a_at",1.24600024472976,5.41123970487999,4.91994892240486,2.0629236904038e-06,2.05372091720371e-05,4.44158304341333
"214875_x_at",-1.00231808073591,5.81085033493493,-4.91898135282196,2.07184418774732e-06,2.06185076383481e-05,4.43746309806806
"220477_s_at",-1.07527394570919,5.32185279071482,-4.91812484292315,2.07977195472928e-06,2.06936363284483e-05,4.4338165510342
"222879_s_at",-1.05841638300814,3.96983465772605,-4.91653244713463,2.09458920955194e-06,2.08259074435811e-05,4.42703826142374
"202937_x_at",-1.07006031561312,5.41479411019252,-4.91442985354646,2.11431065049215e-06,2.10051364425838e-05,4.41809073134478
"228515_at",-1.00574965940254,6.46707783229953,-4.91440590852686,2.11453627764026e-06,2.10051364425838e-05,4.41798885034344
"228593_at",1.00889149233764,6.11263484517464,4.91283334199929,2.12940532012349e-06,2.11413175735885e-05,4.41129871973199
"206548_at",1.24420487442231,5.6506986564717,4.91256895041623,2.13191514296432e-06,2.11623929632488e-05,4.41017408149951
"206552_s_at",-1.46162954704931,8.17832948435869,-4.90746667477159,2.18091535602915e-06,2.15743707419746e-05,4.38847942887456
"222292_at",1.08690776552609,5.58564160335135,4.90586717349104,2.19649974179794e-06,2.17049744049887e-05,4.38168187188647
"235376_at",1.10459991263624,6.24062196368826,4.90241764069314,2.23047764447359e-06,2.19969994970407e-05,4.36702766780345
"219204_s_at",-1.10765029337237,5.32535269054094,-4.90115678532035,2.24302371176769e-06,2.21047803606522e-05,4.36167325362348
"208790_s_at",1.12473997293961,4.71168887620317,4.89786693349591,2.27608197866467e-06,2.24134172537833e-05,4.34770722592609
"214978_s_at",-1.08606857594421,8.33675159785703,-4.89783634886017,2.27639151367643e-06,2.24134172537833e-05,4.34757742126998
"213665_at",1.14875017398504,4.05879285733495,4.89557103308234,2.29943160548004e-06,2.26280459016597e-05,4.33796484313388
"1558842_at",1.04361793574278,5.72617606383342,4.89123602710957,2.34415354934045e-06,2.30391147420796e-05,4.31957903639739
"204964_s_at",1.11895526194869,6.08038263403673,4.88449968797525,2.41532533472985e-06,2.36917676132677e-05,4.29103269260661
"201118_at",-1.04804344202845,5.97942442111059,-4.88422417603807,2.4182803287887e-06,2.37122447949286e-05,4.2898657900915
"231495_at",1.01948127591575,6.11892904825415,4.88282869324328,2.43330140167429e-06,2.38552544623529e-05,4.28395612030136
"244665_at",1.21363008748248,5.0688684985902,4.88205311088408,2.44168885438059e-06,2.39246125651002e-05,4.28067218482296
"1560348_at",1.07861771918522,4.75274244261179,4.88063274825234,2.45712187228588e-06,2.40672050102527e-05,4.27465915935694
"40687_at",1.0076054179963,5.76509080404605,4.87809151671334,2.48496980231806e-06,2.43225427751056e-05,4.26390425677104
"1564307_a_at",1.0164143243981,4.75895538394498,4.87762324002702,2.49013463102377e-06,2.43687329427644e-05,4.26192289040936
"204894_s_at",1.18256205470754,5.59965493522969,4.87690115591809,2.49811919563383e-06,2.44381225659831e-05,4.25886789564584
"1559582_at",1.05956072433103,5.84013678392836,4.87208484265293,2.55201419701282e-06,2.48852106691057e-05,4.23849966955136
"1564339_a_at",-1.06714605202153,4.35111712520243,-4.87121151593341,2.561906673306e-06,2.49638651511327e-05,4.23480797429294
"235652_at",1.01876511410874,6.4283504176809,4.86896979123696,2.58746977794449e-06,2.51770617741796e-05,4.22533410032911
"237897_at",-1.11326868732126,4.25960766771765,-4.86805036289242,2.59802559324048e-06,2.5266284117827e-05,4.22144939698654
"1555800_at",-1.39497326899563,4.21532801678104,-4.86655831414789,2.61524438298496e-06,2.54133033671259e-05,4.21514646568383
"207853_s_at",-1.15555178326303,6.92214669331205,-4.86454995602969,2.6385961504141e-06,2.56178673778039e-05,4.20666474544922
"221053_s_at",-1.06053486456639,5.30051071714677,-4.8623820318033,2.66402983725691e-06,2.58300818145099e-05,4.1975120823491
"1561100_at",-1.01594829179028,3.44099831807873,-4.85912436829552,2.70269505509021e-06,2.61585859686771e-05,4.18376443624391
"205915_x_at",-1.11096956937807,6.258740747449,-4.85377123192319,2.76741440023093e-06,2.67376537078328e-05,4.16118867386453
"1557501_a_at",1.11111413065185,5.14221828805289,4.84996244265993,2.814373587876e-06,2.71577613690647e-05,4.14513722661148
"221279_at",-1.02346162137815,4.17904460303181,-4.84345070082651,2.89645054612818e-06,2.78830987356933e-05,4.11771654912902
"203060_s_at",1.00234391322594,7.93984000744949,4.84343271703527,2.89668039906242e-06,2.78830987356933e-05,4.11764085835978
"232307_at",1.01495413133534,5.61411843192578,4.84246625692271,2.90905884497667e-06,2.79874700596691e-05,4.11357349933829
"243207_at",1.00215797849479,5.36485869259231,4.84134019416591,2.92354608034126e-06,2.80922463871104e-05,4.10883521835216
"230883_at",-1.08227081286701,5.92056742129681,-4.84129417079289,2.92413967205409e-06,2.80930129273515e-05,4.10864157738561
"242260_at",1.02554692832616,5.22988055665978,4.84122562901953,2.92502391367249e-06,2.8096571061146e-05,4.10835319397072
"233901_at",1.12963954324843,4.87175324066604,4.83872876501382,2.95741242572349e-06,2.83777684058322e-05,4.09784994837219
"214967_at",1.15706030493334,5.08974912599908,4.83831769329646,2.96277788981531e-06,2.84242641034659e-05,4.09612113403237
"222963_s_at",-1.08341458290477,4.56443152926517,-4.83409468771388,3.01844661292806e-06,2.89076140413105e-05,4.07836712918259
"227462_at",1.04644772117828,5.10003384240917,4.83360388631014,3.02498177573786e-06,2.89600557850582e-05,4.07630449787732
"237710_at",1.13568883304352,5.37810966038545,4.83117242190967,3.05755993472478e-06,2.92310000753763e-05,4.06608839718012
"215241_at",-1.16391242078202,9.55666261681615,-4.8299302004071,3.07433473967158e-06,2.9381096292876e-05,4.06087053830769
"228563_at",1.11850836417832,5.12099617374979,4.82730023732722,3.11014386451824e-06,2.96921801628313e-05,4.0498268995939
"1556883_a_at",-1.43445639017587,4.34957390572489,-4.82658691103778,3.11992577718601e-06,2.97803669461671e-05,4.04683230650017
"226299_at",1.05497427934228,5.00951476594301,4.82648187844936,3.12136861182775e-06,2.97889385323237e-05,4.0463914005098
"210600_s_at",1.1043322357691,6.24135693279537,4.82621726070058,3.1250065343475e-06,2.98132493919822e-05,4.04528061959994
"244130_at",-1.07987080165156,9.08054289968954,-4.82522563069363,3.13867584158447e-06,2.99204816143987e-05,4.04111848012134
"202509_s_at",1.0983275723346,5.56532157782652,4.82520672563503,3.13893700315137e-06,2.99204816143987e-05,4.04103913671687
"205630_at",-1.13147421421728,5.99545086896004,-4.82368172739634,3.160073315593e-06,3.00848003708945e-05,4.03463957940237
"233786_at",1.0561234639662,5.10254800118117,4.82282273835678,3.17203938535781e-06,3.01882077274914e-05,4.03103555629352
"203189_s_at",-1.02823551093942,5.77446085812653,-4.82007663093347,3.21058868742826e-06,3.05232023100574e-05,4.01951706898761
"220214_at",-1.10809531247812,4.78952561470991,-4.81918380700214,3.22321934487477e-06,3.06115149978534e-05,4.01577320107439
"229654_at",-1.04127699373359,6.78428025679211,-4.81626903453109,3.26478985463441e-06,3.09953785904039e-05,4.00355435126872
"232498_at",1.10508633870234,4.54070365506155,4.81609562685112,3.26727927926123e-06,3.10053543635373e-05,4.0028275941509
"217897_at",-1.0834843252942,9.82669453266796,-4.81232437178325,3.3218756552571e-06,3.14663117552291e-05,3.98702701359944
"223542_at",-1.15942133243249,7.33238285073634,-4.81134763484029,3.3361591500861e-06,3.15773469669575e-05,3.98293625766719
"1559663_at",1.06727125869753,4.94455056666212,4.81132537970833,3.33648529360975e-06,3.15773469669575e-05,3.98284305631824
"236764_at",1.07974848174948,4.80879328498437,4.81115424200046,3.33899430589862e-06,3.15956236889939e-05,3.98212636661315
"236181_at",1.29783837946715,5.21714340702983,4.80990076322052,3.35742701845919e-06,3.17480667994217e-05,3.97687763891456
"244338_at",1.07503980918668,5.12738533418582,4.80772884550428,3.38959894978653e-06,3.20024732480709e-05,3.96778554305483
"224539_s_at",-1.09588815327435,3.60160244436692,-4.80675057241437,3.40418704285519e-06,3.21069392044346e-05,3.96369129995239
"1566140_at",1.07473531850598,5.67332324241474,4.80566317554124,3.42047368736658e-06,3.22438618718565e-05,3.95914109115133
"214657_s_at",1.14349340521936,5.40552801594055,4.80020752920082,3.50333101953739e-06,3.29301399205903e-05,3.93632366278555
"220855_at",1.12950918195692,5.15781167350629,4.79652135655256,3.56041026626561e-06,3.33788462462401e-05,3.92091785239102
"211481_at",1.18341434930805,5.58216997491075,4.79380054725497,3.60311718526235e-06,3.37271755014927e-05,3.90955235862191
"209496_at",1.12381980295234,6.35974739178334,4.79260994512896,3.62196083657356e-06,3.38861582374502e-05,3.90458044872025
"213158_at",1.11251354488211,9.52674951981525,4.79252504015646,3.62330826235153e-06,3.3892964797959e-05,3.90422592431804
"1554453_at",1.05594649891678,3.67159696487652,4.7918036625864,3.63477596508439e-06,3.39827934150118e-05,3.90121397206172
"237549_at",1.12354317905271,5.02047453749392,4.78803182364068,3.69531072279955e-06,3.44500952602956e-05,3.88547106476282
"227088_at",1.06326440815146,4.78963255489889,4.7858829311351,3.73023343489441e-06,3.47504707876728e-05,3.8765061975243
"223573_s_at",-1.03794382844924,4.6390972973852,-4.78479111773037,3.74809911874181e-06,3.48871840853266e-05,3.87195247460531
"222721_at",1.15210496628521,5.21710436213896,4.78138725658069,3.80433036159036e-06,3.53323870426283e-05,3.8577607251053
"1555920_at",1.03141239937554,6.49930454340923,4.77744936834973,3.87040185422209e-06,3.58425171713402e-05,3.84135197025905
"1560648_s_at",-1.09749273031508,9.33678633087169,-4.7718279464989,3.96664650418358e-06,3.66654941024915e-05,3.81794581808283
"233226_at",1.14726385967789,4.83429765646249,4.77003649746806,3.99780137007096e-06,3.69347397615123e-05,3.81049106418213
"219719_at",1.53969850655305,6.13802650742833,4.76905723056542,4.01493156715208e-06,3.70742076395947e-05,3.8064169374119
"1561130_at",1.20091783332717,5.92305338571929,4.76835268116752,4.02730004499001e-06,3.71758618875281e-05,3.80348613246117
"201120_s_at",-1.02789821267338,4.69075616093785,-4.76267203745518,4.12837977230096e-06,3.80126581425656e-05,3.779867598305
"234994_at",-1.16054312433034,7.29031349317165,-4.75930152640451,4.18950856341895e-06,3.84977110428456e-05,3.76586402680878
"1558579_at",-1.11704555478277,5.18498531953397,-4.75837322902514,4.20649761531323e-06,3.86278564187522e-05,3.76200851818361
"218579_s_at",-1.00184867403327,5.23742205096726,-4.75782684333715,4.21652830517049e-06,3.87134651696384e-05,3.75973947427183
"229576_s_at",1.06396304717021,4.53345690100645,4.75648857163704,4.24119442669882e-06,3.89072659865366e-05,3.75418270042118
"233167_at",-1.20365583589251,4.92969505664459,-4.75337848981268,4.29905735621407e-06,3.93588347205298e-05,3.74127358840368
"220711_at",1.19448603715451,5.6167620437971,4.75179298543728,4.32884855923381e-06,3.95918024382918e-05,3.73469504933165
"1570651_at",1.01193062665183,5.42662235801936,4.74872879033097,4.38699053432095e-06,4.00699477888403e-05,3.72198587475099
"232879_at",1.02652881395909,3.88891970631264,4.74743416311023,4.41178181826094e-06,4.0249319358154e-05,3.71661809664865
"241702_at",1.1411687734244,4.76642943195418,4.74549098551922,4.44924678773604e-06,4.04897749865959e-05,3.70856338510506
"239738_at",-1.02297572173899,8.64157593820118,-4.73752521464186,4.60606871184999e-06,4.17709084127381e-05,3.67557043403178
"238354_x_at",1.30620498937604,5.63221926090898,4.73720189008412,4.61254552416757e-06,4.18227075512209e-05,3.67423216391124
"1563331_at",1.20061561824622,4.41211485653154,4.73699191490532,4.61675644408018e-06,4.18539477002295e-05,3.67336309445331
